episode_id,episode_index,top_video_path,wrist_video_path,frame_index,timestamp_sec,top_point_x,top_point_y,wrist_point_x,wrist_point_y,shape_word,prompt,top_raw_frame_path,top_marked_frame_path,top_marked_video_path,wrist_raw_frame_path,wrist_marked_frame_path,wrist_marked_video_path,saved_at
episode_000133,133,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000133.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000133.mp4,10,1.0,46,60,97,95,cylinder,"Observe the shapes shown, wait, then touch the object which is cylinder.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000133_frame_000010.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000133_frame_000010_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000133_frame_000010_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000133_frame_000010.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000133_frame_000010_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000133_frame_000010_red_point_from_here.mp4,2026-06-22T02:26:15.196462+00:00
episode_000134,134,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000134.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000134.mp4,6,0.6,48,62,99,95,U-shaped,"Observe the shapes shown, wait, then touch the object which is U-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000134_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000134_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000134_frame_000006_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000134_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000134_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000134_frame_000006_red_point_from_here.mp4,2026-06-22T02:26:25.051884+00:00
episode_000135,135,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000135.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000135.mp4,6,0.6,64,80,63,56,cylinder,"Observe the shapes shown, wait, then touch the object which is cylinder.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000135_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000135_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000135_frame_000006_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000135_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000135_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000135_frame_000006_red_point_from_here.mp4,2026-06-22T02:26:42.660292+00:00
episode_000136,136,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000136.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000136.mp4,6,0.6,58,79,74,62,T-shaped,"Observe the shapes shown, wait, then touch the object which is T-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000136_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000136_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000136_frame_000006_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000136_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000136_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000136_frame_000006_red_point_from_here.mp4,2026-06-22T02:26:57.769997+00:00
episode_000137,137,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000137.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000137.mp4,7,0.7,78,75,46,71,ring-shaped,"Observe the shapes shown, wait, then touch the object which is ring-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000137_frame_000007.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000137_frame_000007_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000137_frame_000007_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000137_frame_000007.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000137_frame_000007_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000137_frame_000007_red_point_from_here.mp4,2026-06-22T02:27:04.570329+00:00
episode_000138,138,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000138.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000138.mp4,10,1.0,74,78,48,58,smaller square-like,"Observe the shapes shown, wait, then touch the object which is smaller square-like.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000138_frame_000010.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000138_frame_000010_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000138_frame_000010_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000138_frame_000010.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000138_frame_000010_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000138_frame_000010_red_point_from_here.mp4,2026-06-22T02:29:00.377988+00:00
episode_000139,139,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000139.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000139.mp4,6,0.6,82,70,28,75,ring-shaped,"Observe the shapes shown, wait, then touch the object which is ring-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000139_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000139_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000139_frame_000006_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000139_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000139_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000139_frame_000006_red_point_from_here.mp4,2026-06-22T02:29:08.116579+00:00
episode_000140,140,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000140.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000140.mp4,10,1.0,74,80,48,51,plus-shaped,"Observe the shapes shown, wait, then touch the object which is plus-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000140_frame_000010.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000140_frame_000010_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000140_frame_000010_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000140_frame_000010.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000140_frame_000010_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000140_frame_000010_red_point_from_here.mp4,2026-06-22T02:29:17.461828+00:00
episode_000141,141,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000141.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000141.mp4,10,1.0,72,80,60,58,star-shaped,"Observe the shapes shown, wait, then touch the object which is star-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000141_frame_000010.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000141_frame_000010_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000141_frame_000010_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000141_frame_000010.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000141_frame_000010_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000141_frame_000010_red_point_from_here.mp4,2026-06-22T02:29:25.118010+00:00
episode_000142,142,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000142.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000142.mp4,9,0.9,70,78,52,54,plus-shaped,"Observe the shapes shown, wait, then touch the object which is plus-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000142_frame_000009.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000142_frame_000009_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000142_frame_000009_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000142_frame_000009.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000142_frame_000009_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000142_frame_000009_red_point_from_here.mp4,2026-06-22T02:29:32.228025+00:00
episode_000143,143,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000143.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000143.mp4,6,0.6,47,62,94,94,smaller square-like,"Observe the shapes shown, wait, then touch the object which is smaller square-like.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000143_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000143_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000143_frame_000006_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000143_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000143_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000143_frame_000006_red_point_from_here.mp4,2026-06-22T02:29:39.901417+00:00
episode_000144,144,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000144.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000144.mp4,6,0.6,64,80,64,53,ring-shaped,"Observe the shapes shown, wait, then touch the object which is ring-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000144_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000144_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000144_frame_000006_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000144_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000144_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000144_frame_000006_red_point_from_here.mp4,2026-06-22T02:29:53.068364+00:00
episode_000145,145,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000145.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000145.mp4,6,0.6,65,82,72,50,cylinder,"Observe the shapes shown, wait, then touch the object which is cylinder.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000145_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000145_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000145_frame_000006_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000145_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000145_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000145_frame_000006_red_point_from_here.mp4,2026-06-22T02:30:01.260271+00:00
episode_000146,146,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000146.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000146.mp4,7,0.7,52,74,86,60,cylinder,"Observe the shapes shown, wait, then touch the object which is cylinder.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000146_frame_000007.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000146_frame_000007_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000146_frame_000007_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000146_frame_000007.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000146_frame_000007_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000146_frame_000007_red_point_from_here.mp4,2026-06-22T02:30:15.053134+00:00
episode_000147,147,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000147.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000147.mp4,7,0.7,79,62,34,87,ring-shaped,"Observe the shapes shown, wait, then touch the object which is ring-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000147_frame_000007.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000147_frame_000007_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000147_frame_000007_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000147_frame_000007.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000147_frame_000007_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000147_frame_000007_red_point_from_here.mp4,2026-06-22T02:30:31.913253+00:00
episode_000148,148,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000148.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000148.mp4,6,0.6,49,67,103,79,smaller square-like,"Observe the shapes shown, wait, then touch the object which is smaller square-like.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000148_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000148_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000148_frame_000006_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000148_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000148_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000148_frame_000006_red_point_from_here.mp4,2026-06-22T02:30:53.482593+00:00
episode_000149,149,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000149.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000149.mp4,4,0.4,78,75,44,60,smaller square-like,"Observe the shapes shown, wait, then touch the object which is smaller square-like.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000149_frame_000004.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000149_frame_000004_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000149_frame_000004_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000149_frame_000004.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000149_frame_000004_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000149_frame_000004_red_point_from_here.mp4,2026-06-22T02:31:10.161737+00:00
episode_000150,150,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000150.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000150.mp4,7,0.7,50,63,98,88,T-shaped,"Observe the shapes shown, wait, then touch the object which is T-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000150_frame_000007.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000150_frame_000007_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000150_frame_000007_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000150_frame_000007.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000150_frame_000007_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000150_frame_000007_red_point_from_here.mp4,2026-06-22T02:31:20.379042+00:00
episode_000151,151,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000151.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000151.mp4,8,0.8,58,80,76,58,square,"Observe the shapes shown, wait, then touch the object which is square.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000151_frame_000008.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000151_frame_000008_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000151_frame_000008_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000151_frame_000008.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000151_frame_000008_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000151_frame_000008_red_point_from_here.mp4,2026-06-22T02:31:31.223979+00:00
episode_000152,152,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000152.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000152.mp4,6,0.6,66,82,69,51,U-shaped,"Observe the shapes shown, wait, then touch the object which is U-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000152_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000152_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000152_frame_000006_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000152_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000152_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000152_frame_000006_red_point_from_here.mp4,2026-06-22T02:31:41.130886+00:00
episode_000153,153,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000153.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000153.mp4,8,0.8,50,76,90,57,plus-shaped,"Observe the shapes shown, wait, then touch the object which is plus-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000153_frame_000008.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000153_frame_000008_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000153_frame_000008_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000153_frame_000008.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000153_frame_000008_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000153_frame_000008_red_point_from_here.mp4,2026-06-22T02:31:49.260572+00:00
episode_000154,154,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000154.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000154.mp4,3,0.3,79,75,47,66,cylinder,"Observe the shapes shown, wait, then touch the object which is cylinder.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000154_frame_000003.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000154_frame_000003_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000154_frame_000003_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000154_frame_000003.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000154_frame_000003_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000154_frame_000003_red_point_from_here.mp4,2026-06-22T02:31:57.352578+00:00
episode_000155,155,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000155.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000155.mp4,8,0.8,64,82,62,49,ball-shaped,"Observe the shapes shown, wait, then touch the object which is ball-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000155_frame_000008.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000155_frame_000008_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000155_frame_000008_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000155_frame_000008.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000155_frame_000008_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000155_frame_000008_red_point_from_here.mp4,2026-06-22T02:32:13.939126+00:00
episode_000156,156,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000156.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000156.mp4,8,0.8,81,69,29,76,smaller square-like,"Observe the shapes shown, wait, then touch the object which is smaller square-like.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000156_frame_000008.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000156_frame_000008_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000156_frame_000008_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000156_frame_000008.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000156_frame_000008_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000156_frame_000008_red_point_from_here.mp4,2026-06-22T02:32:22.461873+00:00
episode_000157,157,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000157.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000157.mp4,6,0.6,85,62,30,88,T-shaped,"Observe the shapes shown, wait, then touch the object which is T-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000157_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000157_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000157_frame_000006_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000157_frame_000006.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000157_frame_000006_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000157_frame_000006_red_point_from_here.mp4,2026-06-22T02:34:39.805292+00:00
episode_000158,158,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000158.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000158.mp4,9,0.9,48,69,101,70,U-shaped,"Observe the shapes shown, wait, then touch the object which is U-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000158_frame_000009.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000158_frame_000009_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000158_frame_000009_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000158_frame_000009.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000158_frame_000009_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000158_frame_000009_red_point_from_here.mp4,2026-06-22T02:34:47.595662+00:00
episode_000159,159,/home/yan/myProjects/GenMem/annotation/observation.images.top/episode_000159.mp4,/home/yan/myProjects/GenMem/annotation/observation.images.wrist/episode_000159.mp4,4,0.4,65,83,62,46,star-shaped,"Observe the shapes shown, wait, then touch the object which is star-shaped.",/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/top/episode_000159_frame_000004.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/top/episode_000159_frame_000004_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/top/episode_000159_frame_000004_red_point_from_here.mp4,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/raw_frames/wrist/episode_000159_frame_000004.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_frames/wrist/episode_000159_frame_000004_red_point.png,/home/yan/myProjects/GenMem/annotation/shape_prompt_annotations/marked_videos/wrist/episode_000159_frame_000004_red_point_from_here.mp4,2026-06-22T02:34:55.393060+00:00
